id,token_address,timestamp,moralis_score,top10_holders_percent,experienced_buyers,experienced_sellers,holders_by_swap,holders_by_transfer,total_holders,category
585,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:40:55.489076,54,49.91,,,,,,
586,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:40:56.105115,57,68.83,,,,,,
587,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:40:56.809856,52,18.77,,,,,,
588,DZwgqwL5M266Mqtt5TeoCToyxMfhmfiiyrKGPjpBAGS,2026-01-23 19:40:57.926621,40,60.56,,,,,,
589,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:41:54.451250,51,52.76,,,,,,
590,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:41:55.767542,52,54.38,,,,,,
591,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:41:56.526341,48,57.82,,,,,,
592,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:41:57.268657,54,49.91,,,,,,
593,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:41:57.857956,57,68.83,,,,,,
594,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:41:58.835425,52,18.77,,,,,,
595,DZwgqwL5M266Mqtt5TeoCToyxMfhmfiiyrKGPjpBAGS,2026-01-23 19:41:59.424995,40,60.56,,,,,,
596,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:42:55.207086,51,52.76,,,,,,
597,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:42:56.117540,52,54.38,,,,,,
598,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:42:57.130809,46,60.77,,,,,,
599,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:42:57.824275,54,49.91,,,,,,
600,DTGFv7c22qq5sSWYpRV8HR1U947nM62kSNJrnxz4bapp,2026-01-23 19:42:58.348704,57,68.83,,,,,,
601,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:42:58.937642,53,18.77,,,,,,
602,DZwgqwL5M266Mqtt5TeoCToyxMfhmfiiyrKGPjpBAGS,2026-01-23 19:42:59.822918,40,60.56,,,,,,
603,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:43:55.095364,51,52.76,,,,,,
604,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:43:56.055896,52,54.76,,,,,,
605,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:43:56.677995,46,60.77,,,,,,
606,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:43:57.229733,54,42.32,,,,,,
607,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:43:57.903908,53,18.77,,,,,,
608,DZwgqwL5M266Mqtt5TeoCToyxMfhmfiiyrKGPjpBAGS,2026-01-23 19:43:58.698451,40,60.56,,,,,,
609,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:44:56.015094,51,52.76,,,,,,
610,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:44:57.596392,52,54.76,,,,,,
611,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:44:58.232654,46,60.77,,,,,,
612,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:44:59.175880,54,42.32,,,,,,
613,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:45:00.172290,54,17.94,,,,,,
614,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:46:01.635873,51,59.42,,,,,,
615,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:46:02.188470,52,54.76,,,,,,
616,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:46:02.892583,46,60.77,,,,,,
617,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:46:03.866529,54,42.32,,,,,,
618,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:46:04.430928,54,17.94,,,,,,
619,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:46:57.299979,51,59.42,,,,,,
620,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:46:58.182488,52,54.76,,,,,,
621,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:46:58.784572,46,60.77,,,,,,
622,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:46:59.428120,54,42.32,,,,,,
623,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:47:00.268726,54,17.94,,,,,,
624,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:47:55.562139,51,59.42,,,,,,
625,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:47:56.116544,52,54.76,,,,,,
626,5TU91eE2wB3myrezTaHmZcrWLojrdzNFxLn2xMjtpump,2026-01-23 19:47:56.726897,46,60.77,,,,,,
627,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:47:57.506395,54,42.32,,,,,,
628,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:47:58.351649,54,17.94,,,,,,
629,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:48:54.382293,51,59.42,,,,,,
630,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:48:55.075557,52,54.76,,,,,,
631,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:48:55.661053,54,42.32,,,,,,
632,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:48:56.203682,56,17.94,,,,,,
633,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:49:58.341096,51,59.42,,,,,,
634,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:49:59.306490,53,47.36,,,,,,
635,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:49:59.976390,54,41.06,,,,,,
636,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:50:00.546060,56,17.79,,,,,,
637,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:50:55.636949,51,59.42,,,,,,
638,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:50:56.486260,53,47.36,,,,,,
639,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:50:57.162423,54,41.06,,,,,,
640,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:50:57.702776,56,17.79,,,,,,
641,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:51:51.185679,51,59.42,,,,,,
642,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:51:52.035716,53,47.36,,,,,,
643,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:51:52.617647,54,41.06,,,,,,
644,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:51:53.472955,51,55.96,,,,,,
645,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:51:54.714159,56,17.79,,,,,,
646,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:52:53.387462,51,59.42,,,,,,
647,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:52:53.967811,53,47.36,,,,,,
648,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:52:54.838474,54,41.06,,,,,,
649,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:52:55.955646,51,55.96,,,,,,
650,3K2gEnouv7wjh8CMYtpfiLwHV2HQ9kJZnSpp9wXn4MzB,2026-01-23 19:52:56.978916,0,,,,,,,
651,4mPNcCy6xZXJmgQdWmUsKENdSUMpijco4ja9hfy5chud,2026-01-23 19:52:57.564420,56,17.79,,,,,,
652,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:53:52.908336,51,59.42,,,,,,
653,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:53:54.438790,53,47.36,,,,,,
654,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:53:55.132815,54,41.06,,,,,,
655,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:53:55.725502,51,55.96,,,,,,
656,3K2gEnouv7wjh8CMYtpfiLwHV2HQ9kJZnSpp9wXn4MzB,2026-01-23 19:53:56.573535,0,,,,,,,
657,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:54:55.192681,51,59.42,,,,,,
658,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:54:55.870945,53,47.36,,,,,,
659,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:54:56.420915,54,41.06,,,,,,
660,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:54:56.959683,51,55.96,,,,,,
661,3K2gEnouv7wjh8CMYtpfiLwHV2HQ9kJZnSpp9wXn4MzB,2026-01-23 19:54:57.543951,0,,,,,,,
662,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 19:54:58.499178,26,98.2,,,,,,
663,EwgceLnhAirhdsyJMgwzh2AGkJtG9nRqNmPMv5QRpump,2026-01-23 19:55:56.729385,51,59.42,,,,,,
664,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:55:57.624724,53,47.36,,,,,,
665,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:55:58.189079,54,41.06,,,,,,
666,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:55:59.131896,51,55.96,,,,,,
667,3K2gEnouv7wjh8CMYtpfiLwHV2HQ9kJZnSpp9wXn4MzB,2026-01-23 19:56:00.148590,0,,,,,,,
668,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 19:56:01.268605,26,98.2,,,,,,
669,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:56:55.597988,53,47.36,,,,,,
670,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:56:56.849310,54,41.06,,,,,,
671,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:56:57.833429,51,55.96,,,,,,
672,3K2gEnouv7wjh8CMYtpfiLwHV2HQ9kJZnSpp9wXn4MzB,2026-01-23 19:56:58.395430,0,,,,,,,
673,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 19:56:59.407049,26,98.2,,,,,,
674,GJnhSXxkE9CwSRDApmgTpQGtKRG9G6aH47wYycWmpump,2026-01-23 19:57:52.712169,53,47.36,,,,,,
675,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:57:53.689126,54,41.06,,,,,,
676,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:57:54.496895,51,55.96,,,,,,
677,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 19:57:55.138596,26,98.2,,,,,,
678,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 19:58:56.393462,54,41.06,,,,,,
679,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 19:58:57.327544,51,55.96,,,,,,
680,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 19:58:58.256138,26,98.2,,,,,,
681,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 19:58:59.350936,36,73.94,,,,,,
682,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:00:00.189679,54,41.06,,,,,,
683,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:00:01.721215,54,53.58,,,,,,
684,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:00:02.370705,35,88.69,,,,,,
685,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:00:03.434477,41,57.76,,,,,,
686,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:00:52.085028,54,41.63,,,,,,
687,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:00:52.676848,54,53.58,,,,,,
688,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:00:53.315383,35,88.69,,,,,,
689,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:00:53.862776,43,57.76,,,,,,
690,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:01:54.552430,54,41.63,,,,,,
691,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:01:55.421311,54,53.58,,,,,,
692,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:01:56.233297,35,88.69,,,,,,
693,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:01:57.204758,43,57.76,,,,,,
694,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:02:56.629136,54,41.63,,,,,,
695,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:02:57.250300,55,53.58,,,,,,
696,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:02:58.442498,35,88.69,,,,,,
697,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:03:00.056338,43,57.76,,,,,,
698,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:03:53.928064,54,41.63,,,,,,
699,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:03:54.619502,55,53.58,,,,,,
700,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:03:55.809972,35,88.69,,,,,,
701,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:03:56.717581,43,57.76,,,,,,
702,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:04:54.929648,54,41.63,,,,,,
703,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:04:55.536896,55,53.58,,,,,,
704,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:04:57.703506,35,88.69,,,,,,
705,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:04:58.829856,44,57.76,,,,,,
706,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:05:53.608981,54,41.63,,,,,,
707,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:05:54.219073,55,50.33,,,,,,
708,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:05:55.217637,28,96.35,,,,,,
709,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:05:56.145124,45,46.83,,,,,,
710,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:06:55.349035,54,41.63,,,,,,
711,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:06:56.669245,55,50.33,,,,,,
712,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:06:57.498404,28,96.35,,,,,,
713,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:06:58.640455,45,46.83,,,,,,
714,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:07:53.791630,54,43.22,,,,,,
715,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:07:54.333782,55,50.33,,,,,,
716,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:07:55.070586,28,96.35,,,,,,
717,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:07:55.894053,49,46.83,,,,,,
718,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:08:53.048155,54,43.22,,,,,,
719,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:08:54.231691,55,50.33,,,,,,
720,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:08:54.862201,28,96.35,,,,,,
721,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:08:55.921456,49,46.83,,,,,,
722,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:09:57.727529,54,74.81,,,,,,
723,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:09:58.290520,54,43.22,,,,,,
724,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:09:59.349816,55,50.33,,,,,,
725,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:10:00.239075,28,96.35,,,,,,
726,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:10:01.820449,49,46.83,,,,,,
727,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:10:52.770996,54,74.81,,,,,,
728,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:10:53.324720,54,43.22,,,,,,
729,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:10:54.310826,55,50.33,,,,,,
730,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:10:55.210404,28,98.56,,,,,,
731,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:10:56.094207,49,46.83,,,,,,
732,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:11:54.060045,54,74.81,,,,,,
733,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:11:55.281185,54,43.22,,,,,,
734,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:11:56.608892,56,45.47,,,,,,
735,HukDjjGKCKN4GEaVH8zYNWZLcKdYKRr4Zgj8G4Whpump,2026-01-23 20:11:58.163070,28,98.56,,,,,,
736,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:11:58.761675,50,39.68,,,,,,
737,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:12:52.589008,54,74.81,,,,,,
738,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:12:53.133905,54,43.22,,,,,,
739,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:12:53.686306,56,45.47,,,,,,
740,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:12:54.726491,50,39.68,,,,,,
741,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:13:56.765957,54,74.81,,,,,,
742,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:13:57.827666,55,36.4,,,,,,
743,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:13:58.405890,56,45.47,,,,,,
744,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:13:58.963460,50,39.68,,,,,,
745,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:14:53.211939,54,74.81,,,,,,
746,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:14:53.822216,55,36.4,,,,,,
747,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:14:54.462972,56,45.47,,,,,,
748,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:14:55.498382,50,39.68,,,,,,
749,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:15:53.319700,54,74.81,,,,,,
750,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:15:53.921707,55,36.4,,,,,,
751,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:15:54.620205,56,45.47,,,,,,
752,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:15:55.208076,51,39.68,,,,,,
753,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:16:53.654976,54,74.82,,,,,,
754,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:16:54.530565,55,36.4,,,,,,
755,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:16:55.567723,56,42.02,,,,,,
756,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:16:56.372284,51,36.79,,,,,,
757,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:17:52.940449,54,74.82,,,,,,
758,GXf25aUiAGTqpkeeKMdvSboDRaP1CnopXE3Z56hQpump,2026-01-23 20:17:54.557516,55,36.4,,,,,,
759,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:17:55.265244,56,42.02,,,,,,
760,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:17:55.834866,51,36.79,,,,,,
761,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:18:52.315979,54,74.82,,,,,,
762,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:18:53.498260,56,42.02,,,,,,
763,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:18:54.073873,51,36.79,,,,,,
764,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:19:52.561203,56,74.82,,,,,,
765,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:19:53.226773,56,42.02,,,,,,
766,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:19:54.098896,51,36.79,,,,,,
767,p5bdBjTAW2i5VcLZEyD3eR8yUbD5QTVgdzjZnqapump,2026-01-23 20:20:53.589364,43,53.99,,,,,,
768,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:20:54.169503,56,74.82,,,,,,
769,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:20:54.736859,56,42.02,,,,,,
770,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:20:55.317343,52,36.79,,,,,,
771,p5bdBjTAW2i5VcLZEyD3eR8yUbD5QTVgdzjZnqapump,2026-01-23 20:21:53.451827,43,53.99,,,,,,
772,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:21:53.998135,56,74.82,,,,,,
773,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:21:54.679011,56,42.02,,,,,,
774,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:21:55.586507,52,36.79,,,,,,
775,p5bdBjTAW2i5VcLZEyD3eR8yUbD5QTVgdzjZnqapump,2026-01-23 20:22:52.865866,44,53.99,,,,,,
776,BK7HWWSWPemAoHvwj7nzBqqR6tj4C7FxdEGcwsDpsurg,2026-01-23 20:22:53.636716,56,74.1,,,,,,
777,EdQzqHvKtQcmoUQZfATYwkHaiMj97av8YhAqP9HJpump,2026-01-23 20:22:54.176765,56,44.95,,,,,,
778,AuuFy9D6pS9w3KVg1VEpyBmSKMuVRzn1yo5Nz4cdpump,2026-01-23 20:22:54.785734,52,36.26,,,,,,
779,p5bdBjTAW2i5VcLZEyD3eR8yUbD5QTVgdzjZnqapump,2026-01-23 20:23:54.051231,44,53.99,,,,,,
