Wallet,UMAP_X,UMAP_Y,UMAP_Z
E7d3DU7mH96AmK6ifrokiQz9HDxyRnGySjhA7wFaaeYE,6.642683,1.8623568,7.334211
AfUearapgR5UN1LidbJGi9uP9Cx1iwtbFQwSD6uYTxrL,6.694001,2.2334244,7.805276
GdovRGVFjjkKenNtG28sb4Q8LcdwfEq9izBfk5Cd7rVg,6.6653204,1.8158658,7.2794876
128JmKXp4wgLta63wRrSqtuUuGJZuvhpib3CERkwMe9B,6.6683493,1.8351758,7.3039947
BFZsoRMYxHMMRRUY2ri7i1FkGfHfPB6vRGNXrFPHpZMM,6.6642036,1.8829638,7.3657436
9vrFWCYSAjvNroq6YSdFYN9eSjaXYnD6SEd5U56DEbC6,6.673937,1.7847823,7.244991
2Fixgp3QagTyyKDkFbx1FX9qPreApHzacNj3EpzQ2ru3,6.66355,1.8277197,7.2928305
EmcoJvp5d99bHcYYaQVAfA1R1t9qEKpUC7J7U5gRKscJ,6.6405606,1.793342,7.2571983
DxNf6uZe9kmBSUSQEWogJE5KUDfMmwbMKAD5kqra8Ybc,6.6638126,1.8258207,7.2912426
FQj65VoCLyDUjBiLEiuvWceeq1JiDD8NXkGrGdDyNV1w,6.6919737,1.8053378,7.2712946
6PZJAww2V2dcbDac2w8WbL4j8BX8arGWBair3nrUDTMS,6.643211,1.8419595,7.30792
25PuSE1RVeeau3XhVLY4Wrhu1D5osFf5DZkYqVqKHmDf,6.679758,1.8152899,7.280616
AhAPmJScb3TEvUbnoWvLZh6MQc32TxoWLr7MLTcetkfd,6.6457877,2.276763,7.748385
5rF7Wb54mmBJyrCDGZXoneKiKZZvUJnAaKnr97nB1NRs,6.68578,2.2198172,7.7855043
AvYzgnxMFr8KBvCNoDcvSjVmqTpEeLMmYFFYs8XLY3Jd,6.6436005,1.8592136,7.3253374
9Zw5cK2ubo4uPZe1hq9KU2yGTrRRUi9KEtMStg6fsVmy,6.662708,1.8162304,7.2783413
9w8Stsyqi9FYz1PdF6jKUC5BsRKnFH7RY6rticAW7izu,6.6737432,2.2464318,7.777952
AafqTiB6pCVhxZpFyAvcXCwqJDtQUrbbrtsxUyxLFX7y,6.6476693,2.1548548,7.721405
BXZa9aHndYZteWUaUgwKpDLyPCwzs6CPVW2uEzsjz4XX,6.688496,2.188508,7.7758245
FMr7vSjNQBF75MfGYpoisM4xfPJD3kZH8rr3KLAgfKtR,6.651213,1.807271,7.268443
3TUGwKVYZsumjuowNHegQUhR2hzToxzRRxmjtrVivoN8,6.663674,2.21148,7.770025
99GPGFkAEgKpRDuvAxpfwRq4CJ3KkZGaBCfdgQCPcXcj,6.6529994,1.8313746,7.2973456
AubZMyRi17NQk7WpdtKUcNpgYAdN93vAQoacJ2CUmB72,6.6779513,2.242169,7.7841725
96YaD1diX1tqvF6hAJ8ciwKZKYPTSzMWMTgnLsBFBTRF,6.624304,2.2651145,7.7267985
8xQBTXY2bQMg2txDY5ZdriWHrCf5vmTTAqUtb7D5ysYW,6.6880307,2.18528,7.7574224
Bz627gyQiJLbEysCqeeiGm31z9aqZ5PPJEmFmZTmygbW,6.650404,1.875325,7.3535805
7Z8Wm4axHVfoc4XkDRKNYDY6J1nhnZuAZtvGJXsFovbm,6.673076,2.2258947,7.7788115
55Hhtv7RraavLqMyQa4k5ZHxxKZTFHUJEYTng2zJ6JFY,6.7262063,2.172583,7.8073297
BS9PSsa7zgt9JFPBM4Tt8hB8T37eFGbrCLgnHfyueBKZ,6.6730185,2.230973,7.780706
7dw5Ti1PkkEqCiCXZPKXrzU9NdcH7c7p3oyLARnkbws7,6.6208153,2.1441169,7.7094274
2dQanEPCJxeP5pZYuWH8jHBCBtHg3iUNPE45SHQ22vfF,6.6793313,2.213367,7.782369
4FQYUmibNGivpKX3dmVsYPzYzJjBpcEBRZakGiuzfqAr,6.6909733,2.2173254,7.7931814
E4keaAGzxSnQUqwEQFabhKi28GGBenMzNR794ZJSxYB2,6.6706033,1.8086385,7.2695117
4WEgaFzYEzqb9AomKYXbaCLJdyR9XNxNyXVC8hHkTdAA,6.723154,1.8650843,7.3312836
Cedi6zirMKmmVKNqd98MhJRg7cVY71QJepA26VKSw6mW,6.6912827,2.2285295,7.7739224
4kwGSiN3jGWyTFHqDxdo4V5LFJbdiu4qWgrYSEXYwZLB,6.642826,2.2282104,7.7420864
B9Tb5dPpeebKZFTScboLqD8Shd7L7wPxSSSdRNnNRosC,6.681477,2.231129,7.7847986
GqTtRch4X3cPQ4SKaQxwKnaE5TkXNrchn6JmkEJgSTd7,6.6978035,2.1936033,7.7660837
Hg8YAFo8YDDiXpGBu6NY9vJ5SfZmt2d4a5nTnnp7Mstp,6.622048,2.1710682,7.815359
28cBQMECJ3TXvny2sz1KkqRjsWazGgHcF2jpYhZ6GGmU,6.6580067,1.7995526,7.254029
2V9cRBwRBmLgXL9L4ueTKsg1U4anFms2eMvnLA3wuanN,6.7151074,2.2579408,7.809099
F3duwgVA2nk9Hthe1QcQddkJ8FUPeb763rr5m1mhB7He,6.6784105,2.240066,7.792321
41hMYLrngfUjM5REUF7ULTWoZLxjYo47N6QqE4LVggZR,6.6711526,2.2424936,7.7734866
EMu2cntJHcRq5rXUyUoFdbvpwbrnJ22CeSQaJiQs2vMU,6.6813545,2.2285156,7.787164
J6mdFJ3v4cJEqNscEh8vUdP3gJMRx7qNfJZLVj5LKmLY,6.689341,1.816587,7.2839336
3ztEmN6HNTLgmkePrRDbsqw54QXxhJ7bFJ7GAqQLBHPa,6.684846,2.2073812,7.7692432
7pHoGm2Ey14MusAECLC9ZdPMcedz4VJSsr9HbkSmJAHC,6.740097,2.2465847,7.8227143
8iDBMZDA2JxgK6w4X336hV6A8NnaPMSXM193hDdirdiS,6.662208,1.8227296,7.2857103
58Rr3wFbkkS2eEbtcf7SPYG3Yk6pLkLH3qgLyBEDGz5E,6.6779423,2.2279134,7.795547
EgvJp8ReVqJjhq8Aft1fsqWsF1oHiLDGFwQe93mhbK44,6.6754127,2.2082608,7.769501
GABFnDx8cvZJhcx9AUVSyMMdivpcnujGMZZXBr8D58BR,6.6464095,2.1952786,7.74312
Ck4no19j7Z8fYjuPcKAGtWzzCoZfJwzB9SA59ZS8vuS1,6.715422,2.2652404,7.755668
Ans6mDEQKtvCCbMSzxmx9eRkbgi6aZ4c5gUkpBNW6CPR,6.665389,2.2261572,7.7857685
BcrAP7KEZa6nqcui27AhjEfzBrjrxz11FBgDw9ZCGECa,6.652182,2.2667067,7.7950487
AG91FCtRxF3jKmQroip9wqUpZEdE9VbSWJmSMpbW2VQW,6.689706,2.1972268,7.7646384
EXsKWsNPT2SfDibB68E1ttW588du9vkDf9xzVNLFnVzF,6.6787724,2.1884415,7.7825627
ENUHqzGmgyJZhf8Lvy4DEFsdJcDUTV7bwd3G5D3g3DdT,6.6309657,2.2670672,7.8163643
Czdp1NfcQNTWASBjJqdk1qgFdz9hQvM7e2ihHsRYnXRg,6.6769204,2.2153234,7.783864
DgovTXdcNLH5x3G5LFUWhgaHvyikWTC4Q868BvgC31My,6.622079,2.1590514,7.7355227
3foNK3TssicVu2KTtTQ8u1gXaXgmNbENYboNjyYFdaRy,6.699145,2.19975,7.7715883
31vikaBbJQgCuTB4D6xUNsWgr8c6GbxxpRMbXEbkgpjD,6.680702,2.215514,7.7750998
GpEQUEyyDocDWMEfVz3gS1EDWmCvrLXZJ9UoVYQbXFZe,6.701518,2.2200718,7.766406
8BZkcMRBEpiJ2ZA8Lp2wQgtPQT6NjkFftga4wNAJKUBa,6.7572627,2.2964034,7.7123103
BsWXtXNtWZ38nX691rj2TpPfnxQ91X4Vi5HYR5nNLiqN,6.7283273,2.2768629,7.7539043
6bvWCL87cULyjHSfpjwFtgwFAKX7cfenoKjh2Uxbgmtr,6.677302,2.2244518,7.7939005
DQMD7gdihqHuBHrX2FHgLM5Lmi8UqcgaUQ4deSjT73C4,6.6946025,2.2265086,7.776511
Gjz5Sn9DRMKJMUg67erkCJDm9qShVvii1eR6Jfx9tbqc,6.649774,2.2469492,7.8244267
E2jSQRaWB9Me6XQGSDvLNzAGmkzcXkzLu2W3GCA2Cgkk,6.673922,2.2196393,7.7854943
BYJA7N4fJXnFmrWpnL2bkoCDBjBNe3eoZcMRcB5buHdD,6.6469073,2.2369034,7.7932563
J2rbZbxiUW2hzCfN7sv4Lzrh3cYq6m7nFQDFU1hLFJvR,6.6554174,2.1982822,7.7549534
pr5NJwXAKNEn2SyQQzP2vbFm484UBH5KSAFrEcRUBZm,6.6835046,2.175923,7.763743
3CRseaqwKa9ixirWDWFzJUDGcqJacpQzDGUWomsisj85,6.6721196,2.2210739,7.788132
6JDJDCnxqYt8k4sUbfa5uUpSCFtU8YN6bSTw8FuyuVTM,6.657898,2.1743538,7.736095
8e4tYxNjV8h5yYhXH2MYg2HwFbRbrvUGQN91eLiDzBsx,6.681381,2.181654,7.7523346
FCKsekg7eqEJw1tbzttkEaAvwNrZQQJVVRLHQZBjtJvh,6.6696606,2.2072594,7.774609
EjsFhTBr6PF1zspUL7kZvkRZgiLkYXkycSC2smY59stZ,6.658996,2.2515328,7.7621484
DLHteASCK7wSAzAF59RfJLi3hj4UDabCuZGjbjb247z4,6.687617,2.2373314,7.7844057
8CCcHMNf8J58GMcJKbeRVsTK6hmi9FUoFTi73yGgMoWR,6.681135,2.199713,7.764916
H8JkAdDCYGrH5LgA6Ki6f5f7WwjpNnknCkJUFwXn77G7,6.7264223,2.169548,7.752569
D6tdagDwv2ErqfWR2vju3p7xGMMpWsiuGbkwrVW8ACG8,6.678534,2.2080839,7.77034
GbB8zMQVR4FnY9sTjifihnjmCLktMUzWJT7oyRrGPB1h,6.6720886,2.2350914,7.771716
8UYuVo9ZgqSwk2XGXUrXgg7savni3iJadYSskfRj27Xy,6.666643,2.2305655,7.7825856
5oQMYRjZC5rs1dtib5GyWXNbDdtvVXf3dAQDmBoPRfX4,6.6187234,2.1294756,7.699167
3nmJDWYXkQxLNwyWAN1VxZdxrF7EWWfqmhRNA6dMJ1L9,6.744444,2.2168374,7.7992053
3p69FxKbrkgQERCAPvC7mph55CQ2Dptigk7ni13PyJz5,6.6965604,2.1969066,7.769919
udeqCdvH8jGmqKs1qdGAqpC9VDvBMpW7MKfcxqkgNcx,6.6615734,1.8210394,7.284738
ACYJCE8DKw6ivapZEfpkn3VsBfaW6tFWuB9nYdY1taDP,6.7227416,2.1512382,7.83677
3q5oKfmxe58rmfYXdWQsYQNBngV5yMvCXA438Kx5r8Dq,6.6799145,2.2209597,7.791292
9EPxbX6mgx2wRKeZiecfPXxxFUtiUhU5tSBPNZVZHAkf,6.674278,2.2159896,7.7762666
7bgwwzqtHhC5Bn57hxQ5vK2kwdbmGWj88HvKk989momg,6.658249,2.2392783,7.775628
NYxQKvNi9oYFjEGBoRfaEejG5MdTi6mKxbmnBRJiDGa,6.589283,1.906049,7.375745
EWcZoh1TtbobKiKN69kJhMv1WBYXN7jg7sHB99ccohD6,6.682885,2.2233558,7.777055
8bi6BgczZicabEaFXpy9TKwqSQxAu1K2ph9pxezCsPhx,6.668378,2.2237434,7.7881584
DkUE5jvR5rUySFRu9DufyQUeJuGZB3tHZQ62v1VK53ai,6.6759214,2.2465844,7.799928
EUXegZqsRUcvJMetFRwbhmgQqmGsgFTfqH5yVkF3P2H5,6.6894555,2.2418308,7.783921
tzZksquivdYqkiEzvcg5Kq18n5dW62Bp9eXjX4KhCfc,6.657209,2.2660995,7.763503
7MnYAhtMCDegkmkktfXfhNq57CDdtJX1LwtL9oWdy4U6,5.9778724,-2.6081104,16.570549
4KdtK4N89XxK3UAA1cutbwf6U2dFZYuYnY7JEscDhHYy,5.9809012,-2.6075664,16.57641
3HwYvqiP7BY5mta2w2RqSEfrTVh154ipywrN5Nb5NKHa,5.98203,-2.6072173,16.578022
F6tP5aot9erVqTTD6odt37pxcfMKvDMoaGRCt4g5AnJm,5.9828176,-2.6068606,16.578623
gecko1QDvtNHwqY5SjXLzuDmGDUnzu7ZEmtGHRFLr9v,5.977833,-2.6079443,16.5706
GasBkf1NgsZJh24QCN3BKkVZ486jjhZLrDoJSrPEgQin,5.981489,-2.607538,16.57739
2ZeY9ZfQwjgCaCqEg49F3efCgFQK7rNKiaEkFvHGHoCN,5.981625,-2.607414,16.57723
6hYw8L6fCu4Tvsh5ABs6cTLWdzZ9cfHDecP2LntTzwCG,5.983708,-2.605986,16.57988
AbcSfurz6EoBhc8jy6ZvPixKimwRYSEveTeKMEhpgz5Y,5.9819436,-2.6072893,16.577892
GCFP6bTcgu8PwHGEXdNWHADDLoxeEHLe4DBfvfbQEtuZ,5.9777737,-2.6080062,16.570763
EUwjUHGRhMnRNwnLag9P4VrTDGGzQGMrXq7DSDLn7PjV,5.9812026,-2.607556,16.576944
8ZnhzfgtDk1Rhk6aTb2u9RxpH5D7Bp3AZeHetntxyt55,5.9778295,-2.608012,16.570894
8VCuhSoB2isgeHrhCN8UHr37w554mY8cEUsbNjzBJNH5,5.983645,-2.6063845,16.579641
84UmueoxSdrS98SWAkLWoqpF5kv4AvEcfToWhxGvhvrv,6.01073,-2.5885336,16.60695
FX8Cs9EC6KpqLNrK2ZuuzZDzjbmjKrKMq8eUhAp9WggP,5.977853,-2.6080747,16.570974
GidVeMA9JreBpHwxPpJbLF5S7dKFwkE5SBaEhcM5rv3b,5.984585,-2.6055744,16.580624
8zPVUiyNCYUB576NNQ1C2HcNDTCKj4XZi9ohvr3iNjLM,5.977843,-2.6080527,16.57103
DdseWBJTpi95SzA5zcDFpqZ4u9ZYJhTRn76eciWgLvUi,5.9778447,-2.6081047,16.571077
C1cAQXFzjSoddiTpjmmFQPy1GQgesNaZovsn6SvTT6aL,5.9779487,-2.6083848,16.57081
Bi7suH47Nz5soWxrnhmGsWGJtk5s9SoF5zWjZ8EuaLqL,5.9825234,-2.6070595,16.578783
2fNPNJKE3ny6b5Vo1wdfa7J7KqYNjeyBM3PbGGSJ398r,5.9780383,-2.608028,16.571201
5Cs3hZ28xujcs3JwGFvEMbNityirbbAdTakLxiTzhQ67,5.985092,-2.6054013,16.58117
6PZFxEGNrqCoUEuZMbFE37Ma2F7gCQFBmCfsu7XUxyh7,5.9779806,-2.6080427,16.571413
96qe3ufhEXRCNjrZUE7bGvYqiimGHhWhHUtN2oHS8i9v,8.655411,-6.567342,-3.7722516
AAyKpF1wbG1KTgusy7WTweDeZekLNu9pGifPTVBNK9dq,8.65959,-6.577096,-3.7679713
3HKLcH9bVcX2F3jon5HcG6WfjwYsR6ruY1hsENXF8xnR,8.927942,-6.5769844,-3.4806192
6c9eH6Swkuv6xmSfWfmQDBZHkwwpRMy54kH9Yt18Jj52,8.66892,-6.5793223,-3.7580688
C5gnH5EKNYBaUn3AYHFeFaWiiXvezcYvQrD6w4cJwvv1,8.739955,-6.5808115,-3.6826136
6PtSmc1uv6GbLY3iPsu3hoT8in8G1FeZHpUpMs4c2p78,8.693187,-6.576773,-3.7324905
EYtXWe5aKQz6HroqRU5zFvHRVLDL3EDBMdd1jP5SdJKT,4.6900525,13.711976,5.5361476
6tyWwCyHC57ePxsdjquYYn9rWPKhEpYhCDKrQmHn2Sf8,8.74695,-6.5819855,-3.6762187
fhnaDz5XJf9gCif9uEvdxj7nHaj9dxYRW6ty9eiacGB,8.688315,-6.5793805,-3.7371824
HCgzicjbi4DUKsKwvqEG3vF74ioGa6695K6nSwyiH4EL,8.6855,-6.575422,-3.7411034
AxCADY1SYxab7yQHnXfPdHH1VYh4ShRuZu3cyKofpiat,4.682935,13.704941,5.5289855
39AXTBtad3P1f1xvdyAoHXtqjTyCbLjeENhaxMFj8RS6,8.711942,-6.5803103,-3.7130494
7qHqPzZnFxULJovhs8nHzqJGJ4X9m5zzNF5ZJJwJ8Epk,8.685928,-6.575222,-3.741176
AzgWspKoVBU5Lbh7v58zdpzaGkyTebGRGSZraqAYx9jC,8.677726,-6.5861835,-3.750115
CPZzfoJTUbLxh7VnvuQnTcQCsYpFnvBMVfZN4iQPcWhP,8.667461,-6.575158,-3.760336
Ey8d4JPj1DEsT4NHdG5Ktes4EFLvUwB8hinxoUqbhD8Y,8.673994,-6.57434,-3.7535787
5VuUgnh5Q5GWehzFgGTRALiGhbmWhBbD2C7WBE85C1NG,8.735051,-6.570331,-3.6892831
7FHMgXYP9PUqDyHe6Djy2ybH61Zdw6SCHWKrxXdmSVwc,8.702763,-6.589658,-3.7241125
8sB3398TNgZZhNQBMXMH6cEEjAobLabjqL1Eh4CQp4J2,8.689023,-6.5824547,-3.7388492
3UTd18AWzMYtmM1THsbopQeb1FjsuMnr8u3c4qb2x2Ko,4.7002645,13.72205,5.5463467
F2frqdM5U9mENHNkk8M4AQ6aNoAKGTfBtBKrdYCgeDNb,8.875732,-6.615259,-3.536937
3VzpGaHD1kCWohNtmCVXT3iQUeixEULnqXD7dJwHm1kC,4.6884108,13.710492,5.5344453
Af1cGi4fmjpwe93esGEyMwKjFLzodaWsux5N77gQAp8X,8.65852,-6.5704007,-3.7697823
77fYXeiz1QE2dbxTXpqgPUvZz8Fa5GJJYzYmRgLMFG4C,8.734223,-6.594301,-3.6903195
8hegmh2muDxZAxBh49Pd9zoFhe8dUe7XycTRMurTgMcj,8.653322,-6.5823393,-3.7759461
CrnZDz6Mqw9pcU2j2pD7aYHuKrt4XCshLUqA8Mo1HtUL,8.698596,-6.6044655,-3.729001
GLn4AufBPaAatSfXGZymFD3F52Utj39ZzN4Qu3Eh7QoN,8.684237,-6.5719423,-3.7425227
2VLVECJga8dRfyHvyZT3wA1tW8QuA1RLLWVbinPbM5u7,4.679473,13.701417,5.5255527
6pNBhbgtWwWd6tnQHNoH1tqZW2hBvUfLPVtq5BwTQNZt,8.67347,-6.5790467,-3.7550018
BB1ivFsGQ4HT3ZdySCkagPwmpMtmXocQ88CRabFWXMzw,8.619851,-6.582781,-3.81263
xc9BiypJCmzPacNS7hvdZc3J8idV6zwghcPnWDus883,4.68543,13.707572,5.5314493
9BPNCxwin3SxquzMaxqvaBqF4Xpn4tfkyLYKHQWNo22j,8.91806,-6.582612,-3.4889133
8fW9k4qPNLBubfz5hu2hdkwuDU4wajDjCFi5x1P7Gbv2,8.7301445,-6.6177654,-3.6964347
7kCndbJmA7RSAGpQwixToV7C6wsZdz58DMwR3wvWRmtG,4.6850414,13.707367,5.53126
5S4G4xRHN6kwTNCEDjXGq4A6UmocjWAFKhAW2MqjUDdW,8.695722,-6.56777,-3.7310345
ASX9HZK6Eq3y15PgeJRDJfAGUvrVVJ4cd6fifubu9mXU,8.935574,-6.5852947,-3.4756906
5vLdLkVhZY4w3znZ3CBasarJNByHWsY3YiEiJPPk8F5c,8.721538,-6.613887,-3.7052863
3wYi26rzMD9GMQoQLPxYQQrqvADP3BfFbeM8iE916csv,8.735635,-6.6091094,-3.6899283
6G3sRkfiz9LS3SEFu6cVeFpctqSgHezEFRNV3gzFtCnk,8.627462,-6.6180954,-3.7995858
9zTLi4xFRC5yYF26zfvwyUNc7wqcV2uh4wN3dczBWwRX,8.928176,-6.597313,-3.484646
2PVW5PXnhcYhx4VzmZcxFMd9r6nkcMEgrtdC1Aow2EN2,8.685302,-6.578779,-3.7419698
isYvXTXQHjKmpRBnZ79AMNHoSeUPvqpt4cuEabGKKiQ,8.930881,-6.583717,-3.4813988
8xiETryzGxfdY8QmGpdP3ezwvexxPekfK7DEnLb7qrwr,8.665461,-6.5842876,-3.7621882
GjG2jXXe4aiXcmFSJeU84yMc5qw7sFcKssjZ49fyNTZx,8.910835,-6.600306,-3.4984
GvxV7S45syZM3gBa6pANaWD2jsN6HdsG9oZJjJWmcqcB,8.696548,-6.5876355,-3.7308314
Aiz4SobrUuizJw724aXaLoTqHLp2ShHytosRzNwdiRA9,8.673888,-6.564191,-3.7544672
BjHrk4kufnMK95PNie5kXirbvd7YisQU7fPNAN95c4z,8.6634655,-6.574447,-3.7645986
Cy4uaR44PyyDLQtqYLQbv9DGaF2XdYgE8XXRfmBDTfrB,8.692594,-6.57307,-3.7336977
HVUkj7cZybjAQWpKabNoWXn7m17HcXLsN7dNnnwqm9tq,8.87773,-6.630992,-3.5331354
4n2LYg3JqKitNPabqLXdh3pmRcViCWNCq4wTnfGzf2kJ,4.698331,13.720451,5.544619
EaCFuKAQgpFUypkhfbCTopUUfvmjAmsTJyiA7CEH2RZ6,8.932447,-6.570645,-3.477279
4aFbvTYYucdL5GSV8tjSbZ9YiPSjRU7qDnr7FVNzZQMi,8.661681,-6.5745068,-3.7669086
GhMrDVgsDndfJRVa597eX2Hyj7A8wq7ZJt1L7usiTC4p,8.948189,-6.5570235,-3.463104
3yTBhtfzJNQBa1GRaj6a4ppdc8jWJi8PaFgsCoutnYvE,8.655424,-6.584104,-3.7728732
5rz49raEzEoggGWGifLjETRQKL4YZr3kGaZy7gyTKoNL,4.6920967,13.714059,5.5381465
DPiQs7yP5WnBxN7RwttMKkrndmeTzeVZ69sxeAswxm8r,8.956978,-6.565548,-3.4522421
BVUqpjtLyKA8RkW1mgXrcLfsYzh91zVF3ZdeB7ykNVDV,8.710516,-6.5856576,-3.7139032
2DRMujmfriFJcgV4SvyigUAibdYxje1if5bSYsQQBFH2,8.924062,-6.5752826,-3.4872065
7VQFk7Yc2kTcqABG2uKgsGe9BuzLta6wJgqE3WjGckcA,8.640231,-6.5797925,-3.7900434
EzfwzjXzZ7T6NyGewutcQSnVqSfz7LezkqX3pN5ogp7H,8.664614,-6.572164,-3.7634933
BR9k3FiuMZ845YKpVk5cZRWvJXsSU5nh8SCviJapGwzc,8.683726,-6.5860863,-3.7435455
4eUQEJ86KULRdfGfsUh8tfvxBsxYP1QWABKqFnX9GBVf,4.681952,13.704248,5.5281544
Dih9wrURQpiKGNJsoghNczsFsbcjfG7Z3x1NhbL8i6NR,8.937018,-6.5799055,-3.4746444
953wznEUiMh7tbK5NR8wW2e16UYnu6A5acp1TbHstGvD,8.62336,-6.5497556,-3.80354
3jx9t2Pg5ZKNf54w3naeQawggNSUJJzaceLfjSf7qbet,8.887701,-6.5636396,-3.522552
36wsza2bNaUVWzP72bZoPcV5rLST8q2Hak84m7rrq1jJ,8.9759,-6.5328403,-3.4345891
8EHUBpaHaWJECd583RFQMpdFVgkkSjvcDdzqUdJHGgE1,8.898876,-6.5906663,-3.513168
BiL8hyf34dEFvGebpn5KZpd4CLeghNxKSH4WWZUA1PMJ,8.925064,-6.578746,-3.4847534
39eXsAmCsE1GLMXNYad5zZhTf2tqAUJ1EDjjTweScLZN,8.92517,-6.5800257,-3.482799
B71JbbsbpsXLEyhY9N3JcK9h4Jt8m4cknPgXChCkxwMt,8.931939,-6.5852385,-3.4799314
4AjATHZxTT3SWPxKE8N9NUc3XezSzRf8EpAgB9NPLQHd,8.936621,-6.5817943,-3.47486
Ecav97w4uHE5WwNqDtxs44uTQtSyvw1kWHJZWFftGj98,8.692535,-6.5783753,-3.7347298
GSnwkawYRq12RupKn6rU3JGec5nrYTtRQR1yQwHdgY1i,8.720584,-6.583533,-3.7052476
UM4to2cx6nnBMnW129Zs1ZiRPy5TVg6eUottMpTkBNn,8.95028,-6.57469,-3.4607363
5kyVri7UcPbzkm1kpSXCz8vEdf73CxoK79KPbbR7xBF8,8.919567,-6.579875,-3.4913309
8H4kR3kQ96iTZMSfaHhLYeSKwa2K8n8mHSAaRmSrZ11o,8.665303,-6.5775504,-3.7631176
GcozrcTdtzUBweQxypDPLsahCjpWt5SakDQPN8yKyygr,8.89886,-6.5993347,-3.5135345
G3jTFtz5Zfjfs3nYrnvaMaZo3vb5aX5i1asYH4UVboGr,8.742959,-6.624382,-3.6836164
ACYYBaGPtuxanBeKE6v38phERYza32re3fQtf5StD4Bk,4.6744432,13.696584,5.520558
DgjoHyn4i2zWUsZhj7fKKjAudkbUuzkdLbagQ16pSXaS,4.7006326,13.723058,5.5468254
4RDiixyNxHxN6gGMbH4ZmTVDQxdyeFQ3hksGQUBjqf9b,8.643025,-6.610629,-3.7851546
5qtSgiDtAfBKkKomnq6nWnZGKpFGgYe7sb2C9dFBv6qq,8.668466,-6.556144,-3.7584434
FkNJTeaZGZUPbaT7tv6BxFW1J4qb6zppBKd2ep6KvKre,8.679725,-6.5818014,-3.74822
CSVV2dBgwQSAc2jKq4TnFqSTeo7LypsTVaJjVmGiVdqe,8.978494,-6.618671,-3.429559
311XQPKbtPMcdXQRHBNbco9dpdkCReXbfr6QWic2L6yN,8.730031,-6.581445,-3.693539
5S1jwhExWyFqVjbTuBQ22j2H2CM6wPNWENctEtk82Vet,4.688426,13.710577,5.534562
XAqhFAZCVRYaB7qrR8jJ3djhkD54HUcKNSdQLADfDkZ,4.6889153,13.711039,5.5349164
2644Np1BhZiC6uis8CW2muby4pkHEgcCKLwuJc7pRBP1,4.6886053,13.710927,5.534687
EsW47WbByYLVqGYMbJxyUnSoGk8PvJbEVBgjyXApPmhK,8.946025,-6.5841565,-3.4609306
9n5bgFmoFkUtqQxuCoZe4zrssgB96CER3M4KXBnBUkLG,8.735511,-6.546918,-3.676934
6cDSoKtY5HFtT3UhjMt8b2HPhdzkEUrqzvz3FavFR1nU,8.736603,-6.5766187,-3.6873035
ECcHNYqdTX4wnB5LzsxNMenPe9MxvveNLucgYM1co5RT,8.661819,-6.5737524,-3.7676413
4tQtDhDL4pzJkXbeQiArzN9SPmNm4Wcb4KD7BngN69r4,4.6890965,13.71154,5.5353727
8h6pPt2TibgTHJwgYkQdApSeN5tMcN3ULU8cYQqNC4j7,8.6978,-6.581116,-3.7286599
7hqeyJNqZznbhTdCDb1w44ovq8R6HJn3KRfbqr29hRWf,7.664966,8.758279,-2.3885279
CWXm2ac4E8bbNvYCodP27WgN7Czg8MwepkABMhVhHwE5,4.689126,13.711419,5.535123
7hg3D364SQgWuw6sxeuiKcQDbWr19jkfSwdvy6MaxgZo,8.927846,-6.583552,-3.4843502
94NcvsxkNZpRYXrj3Q3hori8LozRWZZaytBnvzfJ71fy,8.93519,-6.589034,-3.4688244
HhiVjUvWBM2DwaamSVdKUAU6TKGDi8YbZZHxe5xjr3Tp,8.93097,-6.555753,-3.501356
7xohVDW2KkEzNiun19m77FMobGg9w1R8r8wqraKPSTkL,8.865595,-6.597327,-3.551914
pgm6m3FiaoaE2Ggse4qdfsL4Kvnm8jx7Cfs2MTt6jEo,4.68484,13.707021,5.530798
9bSjNtf5j6KLuJoDWKiY8Q54i6hJ9mezLyhVmXh1VTQh,8.702969,-6.5973787,-3.7249322
A2DzwVXnKcFTuqkT73Jx3ZtoRoLjMW2AgAS6N2khjdd2,8.935559,-6.5635524,-3.4606347
CKgjmmmpN79fCL45fSfpSxT6Sn5nvcXSoma6DHuTYT1Z,8.932683,-6.5718894,-3.480936
Bzi67sFVRBbm5F68LcKQCxQUyyzw1shGJYa7m4Zr9312,8.938361,-6.568676,-3.4732313
5m63jD3mupo4BrknyTCfz4beD3YCCMpt8gL59qX1KbF1,8.9462,-6.632417,-3.4613895
Fot4G3dYxQqC6TveGciYJ5x9eCwUpX6sbcKBVGmAdcZK,8.925816,-6.5785174,-3.4858055
3f6mzTm4T5hmyYFwiocrV7Ppia5uYUSSoHib2vgB2ENk,4.691327,13.71367,5.537246
49unVD93m8vDhBSY7q47uJhGmobYyXqYcdU53RfYCFbp,8.681467,-6.577023,-3.746018
78ozZEHTtzhGrqT8Fg3Fd3DbwfG5DCSYciWS37gBLewg,8.683798,-6.5780067,-3.7446423
FG8raAc5DaahEWbK2JELmrZE3DMPzBPHXQ364aemHgmf,8.881448,-6.574686,-3.5316484
HJHbA53YBVJJSf2HumUZHrZusTFd2W4FGQCALecYAbgG,8.849177,-6.6707215,-3.5635211
GHWANcHyf8a6x2c9qkzSKMvAQYCS1uB5yFYM4HtH7ENn,8.941355,-6.5748925,-3.469091
