id,token_address,timestamp,market_cap,price_usd,volume_5m_usd,holders_count,elapsed_minutes
146,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:35:30.556697,2964.0,2.964e-06,119.759453939,25,21.092533016666668
147,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:35:31.493457,0.0,1.5423e-05,1874.936068794,25,17.741390883333334
148,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:35:32.275001,3873.0,3.873e-06,407.921788984,25,11.145427366666667
149,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:35:33.124951,26184.0,2.6184e-05,3503.292001776,25,7.723939133333333
150,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:36:34.373402,0.0,3.7573e-05,3855.0456654239997,25,28.875359683333333
151,9vrm9a2nRTPHWTzZsaK6DHsxXQgPw6MtgA6mTHYxpump,2026-01-20 07:36:35.238994,15007.0,1.5007e-05,1448.526808142,25,25.5826324
152,4jaZAzTMJtZ6buKxz24By5X4ACrEvXM4oQSBSbHgpump,2026-01-20 07:36:35.565395,2958.0,2.958e-06,84.06847571200001,25,22.1853635
153,2sMKfzikZrv9acRX2zebD1iWkAynCNEVFYCW6n2Spump,2026-01-20 07:36:36.281474,0.0,1.2248e-05,2194.4450879240003,25,18.824897166666666
154,2HpoqZcKvgFUBuZrREJH58YUkcQ2MxueqMbbCkPGpump,2026-01-20 07:36:36.661899,3953.9999999999995,3.954e-06,322.244744654,25,12.225261766666668
155,9vwbNa7PB5qokJubCvNiet8SPkujMVDDUF7UMdp3pump,2026-01-20 07:36:37.344180,20757.0,2.0757e-05,5216.8055249419995,25,8.797053233333333
156,9Cxm1dvN3QQFohR2V6uQ3ULvuf2aWNvE8DQnYHiYpump,2026-01-20 07:37:49.533689,0.0,3.7941e-05,3878.6314315460004,25,30.13042953333333
